Time, New Command, Measured EIP, Command EIP, Measured DI, Command DI, Measured EDC, Command EDC, Measured PI, Command PI, Measured LUM, Command LUM, Measured FDS, Command FDS, Measured FDP, Command FDP, Force y, Mx, Force x, M z, M y, Force z
1.52,0,2.009949,2,-0.535882,2,2.042502,2,2.025567,2,30.788592,2,2.012257,2,1.99553,2,0.194979,0.303588,0.13149,0.021593,-0.191757,-0.049953
1.53,0,2.007148,2,-0.538588,2,1.986797,2,2.000208,2,30.860298,2,1.993625,2,1.950937,2,0.194979,0.303266,0.132457,0.021915,-0.191435,-0.049631
1.54,0,2.000144,2,-0.539941,2,2.057975,2,2.047757,2,30.939421,2,1.944716,2,2.015039,2,0.194335,0.302621,0.133102,0.02127,-0.19079,-0.050276
1.55,0,2.007148,2,-0.534528,2,2.00846,2,1.997038,2,30.815791,2,1.991296,2,1.992743,2,0.195302,0.302621,0.132135,0.021915,-0.191435,-0.05092
1.56,0,2.001545,2,-0.534528,2,1.946566,2,1.93047,2,30.8059,2,2.016915,2,1.992743,2,0.194657,0.302944,0.132457,0.020626,-0.191757,-0.049953
1.57,0,2.004346,2,-0.533175,2,2.005365,2,2.022398,2,30.880078,2,2.00527,2,2.015039,2,0.194335,0.302621,0.132457,0.021593,-0.19079,-0.050598
1.58,0,2.004346,2,-0.534528,2,1.968229,2,1.987529,2,30.946839,2,1.984309,2,1.987169,2,0.194013,0.302944,0.133102,0.02127,-0.191112,-0.049953
1.59,0,2.001545,2,-0.533175,2,2.042502,2,2.038247,2,30.860298,2,2.021573,2,2.031762,2,0.194657,0.303588,0.132135,0.02256,-0.190468,-0.049953
1.6,0,1.998744,2,-0.534528,2,1.986797,2,2.019228,2,30.847935,2,1.993625,2,2.003891,2,0.194657,0.302944,0.132457,0.022882,-0.190468,-0.050598
1.61,0,2.002946,2,-0.537235,2,1.937282,2,1.911451,2,30.857825,2,1.95869,2,1.934215,2,0.194657,0.302944,0.132779,0.022237,-0.190468,-0.049631
1.62,0,2.000144,2,-0.535882,2,2.011555,2,2.028737,2,30.798483,2,2.007599,2,2.026188,2,0.194657,0.301654,0.133102,0.023204,-0.190468,-0.049953
1.63,0,1.998744,2,-0.527762,2,1.96204,2,1.997038,2,30.791065,2,1.986638,2,1.998317,2,0.194657,0.301977,0.132457,0.022237,-0.19079,-0.050598
1.64,0,2.004346,2,-0.526409,2,2.036312,2,2.044587,2,30.857825,2,2.033218,2,2.048484,2,0.194013,0.302621,0.133102,0.022882,-0.189823,-0.049631
1.65,0,1.995942,2,-0.531822,2,1.977513,2,2.012888,2,30.800955,2,2.00527,2,2.009465,2,0.194013,0.302299,0.133746,0.021915,-0.189823,-0.05092
1.66,0,2.004346,2,-0.526409,2,2.054881,2,1.908281,2,30.828154,2,1.993625,2,1.998317,2,0.194657,0.302299,0.131813,0.022882,-0.189179,-0.050276
1.67,0,1.998744,2,-0.531822,2,1.996081,2,2.031907,2,30.847935,2,2.026231,2,2.037336,2,0.194657,0.302299,0.133102,0.022237,-0.190145,-0.050598
1.68,0,1.997343,2,-0.530469,2,1.96204,2,2.000208,2,30.815791,2,2.002941,2,1.99553,2,0.194979,0.302621,0.132457,0.022237,-0.189823,-0.049953
1.69,0,1.994542,2,-0.529115,2,2.023934,2,2.054097,2,30.749031,2,2.037876,2,2.045697,2,0.194657,0.302299,0.133102,0.022882,-0.189501,-0.05092
1.7,0,2.000144,2,-0.530469,2,1.96204,2,2.012888,2,30.709469,2,1.998283,2,2.017826,2,0.194979,0.302299,0.132135,0.02256,-0.19079,-0.050276
1.71,0,2.004346,2,-0.525056,2,2.045596,2,1.93364,2,30.632818,2,1.949374,2,1.976021,2,0.195302,0.302621,0.132135,0.021915,-0.189823,-0.050598
1.72,0,1.995942,2,-0.530469,2,1.996081,2,2.031907,2,30.721832,2,2.012257,2,2.003891,2,0.194013,0.301977,0.132779,0.02256,-0.189823,-0.05092
1.73,0,2.000144,2,-0.530469,2,1.968229,2,2.003378,2,30.640236,2,2.007599,2,1.987169,2,0.195302,0.301977,0.132779,0.021593,-0.189179,-0.049953
1.74,0,2.004346,2,-0.525056,2,2.023934,2,2.054097,2,30.684743,2,2.042534,2,2.028975,2,0.194013,0.302299,0.13149,0.022237,-0.189823,-0.049953
1.75,0,2.000144,2,-0.526409,2,1.971324,2,2.003378,2,30.650127,2,2.014586,2,1.987169,2,0.194013,0.301654,0.132135,0.02256,-0.189501,-0.05092
1.76,0,1.99034,2,-0.527762,2,1.915619,2,1.993868,2,30.756448,2,1.991296,2,1.895196,2,0.194657,0.301977,0.13149,0.021593,-0.189823,-0.051243
1.77,0,1.995942,2,-0.530469,2,1.992987,2,2.022398,2,30.800955,2,2.021573,2,1.992743,2,0.194013,0.301654,0.131168,0.021593,-0.188856,-0.051565
1.78,0,1.994542,2,-0.523702,2,1.958945,2,1.997038,2,30.684743,2,2.002941,2,1.978808,2,0.194657,0.301332,0.131168,0.021593,-0.19079,-0.05092
1.79,0,1.993141,2,-0.525056,2,2.033218,2,2.054097,2,30.711942,2,2.042534,2,2.026188,2,0.194657,0.300365,0.132135,0.021915,-0.189823,-0.049309
1.8,0,1.99034,2,-0.529115,2,1.96204,2,2.006548,2,30.674853,2,2.019244,2,1.992743,2,0.19369,0.30101,0.13149,0.021593,-0.19079,-0.05092
1.81,0,2.000144,2,-0.526409,2,2.039407,2,1.920961,2,30.603147,2,1.993625,2,1.923067,2,0.193368,0.299721,0.13149,0.021593,-0.189501,-0.049953
1.82,0,1.993141,2,-0.525056,2,1.996081,2,2.025567,2,30.674853,2,2.019244,2,2.0234,2,0.19369,0.30101,0.130524,0.021915,-0.188856,-0.050276
1.83,0,1.99174,2,-0.531822,2,1.949661,2,1.993868,2,30.721832,2,2.002941,2,1.998317,2,0.194335,0.30101,0.130524,0.022237,-0.189179,-0.05092
1.84,0,1.995942,2,-0.522349,2,2.017744,2,2.044587,2,30.637764,2,2.040205,2,2.045697,2,0.194335,0.299721,0.130524,0.021915,-0.189501,-0.049309
1.85,0,1.993141,2,-0.530469,2,1.977513,2,1.997038,2,30.677325,2,1.993625,2,2.003891,2,0.19369,0.300365,0.130201,0.021915,-0.189823,-0.050598
1.86,0,1.984737,2,-0.526409,2,2.045596,2,1.94315,2,30.72925,2,2.000612,2,2.0234,2,0.19369,0.300043,0.13149,0.020948,-0.188212,-0.050598
1.87,0,2.000144,2,-0.525056,2,1.996081,2,2.022398,2,30.655072,2,2.019244,2,2.028975,2,0.193368,0.299721,0.130201,0.021593,-0.189501,-0.050276
1.88,0,2.018353,2,-0.530469,2,1.96204,2,2.000208,2,30.580894,2,2.012257,2,2.0234,2,0.193046,0.299721,0.131168,0.022237,-0.188856,-0.049631
1.89,0,2.021154,2,-0.522349,2,2.039407,2,2.047757,2,30.61551,2,2.047192,2,2.062419,2,0.194335,0.300688,0.130201,0.022237,-0.187889,-0.05092
1.9,0,2.016952,2,-0.526409,2,1.983702,2,2.003378,2,30.543805,2,2.019244,2,2.003891,2,0.193368,0.299721,0.13149,0.021593,-0.187889,-0.049953
1.91,0,2.01275,2,-0.526409,2,2.048691,2,1.94632,2,30.583366,2,1.995954,2,1.973234,2,0.192724,0.300043,0.131168,0.021593,-0.187567,-0.049631
1.92,0,2.021154,2,-0.527762,2,2.011555,2,2.038247,2,30.561113,2,2.026231,2,2.012252,2,0.194335,0.300365,0.130846,0.021915,-0.187567,-0.049309
1.93,0,2.01135,2,-0.531822,2,1.980608,2,1.993868,2,30.60562,2,2.009928,2,1.970446,2,0.192724,0.299721,0.130201,0.022237,-0.187567,-0.049309
1.94,0,2.01275,2,-0.525056,2,2.045596,2,2.035077,2,30.642709,2,2.042534,2,2.031762,2,0.193368,0.299076,0.130201,0.022237,-0.187567,-0.050276
1.95,0,2.007148,2,-0.516936,2,1.989892,2,2.003378,2,30.610565,2,2.012257,2,1.99553,2,0.192724,0.300688,0.130846,0.02256,-0.186278,-0.049309
1.96,0,2.008548,2,-0.525056,2,2.06107,2,1.93047,2,30.541332,2,1.995954,2,1.917492,2,0.194335,0.300365,0.131168,0.02256,-0.187245,-0.049631
1.97,0,2.01275,2,-0.522349,2,1.999176,2,2.019228,2,30.568531,2,2.030889,2,2.009465,2,0.193046,0.300365,0.130846,0.022237,-0.187567,-0.050276
1.98,0,2.008548,2,-0.525056,2,1.96204,2,2.000208,2,30.608092,2,1.998283,2,1.981595,2,0.19369,0.300365,0.130846,0.020948,-0.187567,-0.050598
1.99,0,2.015552,2,-0.525056,2,2.042502,2,2.041417,2,30.657544,2,1.954032,2,2.028975,2,0.194013,0.299721,0.130846,0.022882,-0.187567,-0.049309
2,0,2.009949,2,-0.525056,2,1.980608,2,1.997038,2,30.563585,2,1.921426,2,2.003891,2,0.193046,0.300043,0.130846,0.022237,-0.1866,-0.050276
2.01,0,2.01135,2,-0.522349,2,2.064165,2,1.901941,2,30.486935,2,1.984309,2,1.99553,2,0.19369,0.299398,0.130524,0.021915,-0.187889,-0.049953
2.02,0,2.01135,2,-0.520996,2,1.996081,2,2.016058,2,30.504243,2,1.961019,2,2.026188,2,0.194013,0.300365,0.129879,0.022237,-0.1866,-0.049953
2.03,0,2.01275,2,-0.511523,2,1.96204,2,1.997038,2,30.531442,2,1.961019,2,1.99553,2,0.194335,0.299076,0.129879,0.021593,-0.188212,-0.048987
2.04,0,2.001545,2,-0.51829,2,2.027028,2,2.044587,2,30.583366,2,1.998283,2,2.04291,2,0.194335,0.300043,0.130846,0.021915,-0.187889,-0.050276
2.05,0,2.002946,2,-0.522349,2,1.971324,2,1.997038,2,30.61551,2,1.963348,2,2.009465,2,0.193368,0.299398,0.129557,0.021915,-0.186923,-0.05092
2.06,0,2.01275,2,-0.525056,2,2.048691,2,1.911451,2,30.541332,2,1.919097,2,1.94815,2,0.193046,0.299721,0.130201,0.021593,-0.187245,-0.050276
2.07,0,2.001545,2,-0.522349,2,1.999176,2,2.019228,2,30.48199,2,1.984309,2,2.031762,2,0.193368,0.299076,0.129879,0.021593,-0.186923,-0.049953
2.08,0,2.009949,2,-0.520996,2,1.952755,2,2.000208,2,30.402866,2,1.970335,2,2.012252,2,0.193368,0.299076,0.130201,0.021593,-0.187889,-0.049953
2.09,0,2.005747,2,-0.51829,2,2.027028,2,2.044587,2,30.442428,2,2.014586,2,1.897983,2,0.192724,0.298432,0.129879,0.02127,-0.187245,-0.051243
2.1,0,2.009949,2,-0.523702,2,1.980608,2,2.000208,2,30.42512,2,1.972664,2,1.945363,2,0.192724,0.298754,0.129234,0.021593,-0.187567,-0.051243
2.11,0,2.002946,2,-0.51829,2,2.036312,2,1.94315,2,30.467154,2,1.993625,2,1.939789,2,0.193046,0.298432,0.129234,0.021593,-0.187245,-0.050276
2.12,0,2.002946,2,-0.522349,2,1.992987,2,2.028737,2,30.412757,2,1.988967,2,1.967659,2,0.192079,0.297465,0.128912,0.021915,-0.187567,-0.05092
2.13,0,2.007148,2,-0.516936,2,1.952755,2,2.019228,2,30.467154,2,1.961019,2,1.950937,2,0.192724,0.298109,0.129234,0.021593,-0.187245,-0.049631
2.14,0,2.004346,2,-0.51829,2,2.017744,2,2.047757,2,30.533914,2,2.002941,2,2.009465,2,0.192724,0.298109,0.128912,0.021593,-0.187245,-0.049631
2.15,0,2.001545,2,-0.522349,2,1.968229,2,2.012888,2,30.449846,2,1.977322,2,1.970446,2,0.193046,0.298432,0.128268,0.020948,-0.187889,-0.050276
2.16,0,2.009949,2,-0.519643,2,2.045596,2,1.94632,2,30.343524,2,1.926084,2,2.020613,2,0.192079,0.298754,0.128268,0.021593,-0.187245,-0.048987
2.17,0,2.007148,2,-0.516936,2,2.002271,2,2.038247,2,30.385558,2,1.993625,2,2.009465,2,0.192401,0.297787,0.129557,0.021593,-0.1866,-0.050276
2.18,0,2.005747,2,-0.525056,2,1.943471,2,2.000208,2,30.316325,2,1.984309,2,1.970446,2,0.191757,0.297787,0.12859,0.021593,-0.187245,-0.049631
2.19,0,2.004346,2,-0.51423,2,2.027028,2,2.054097,2,30.370723,2,2.014586,2,2.026188,2,0.192724,0.298754,0.129557,0.020948,-0.1866,-0.050276
2.2,0,2.007148,2,-0.519643,2,1.977513,2,2.019228,2,30.333634,2,1.988967,2,1.987169,2,0.192724,0.298432,0.128912,0.020948,-0.187567,-0.04802
2.21,0,2.000144,2,-0.519643,2,2.045596,2,1.93998,2,30.395449,2,1.923755,2,2.0234,2,0.192401,0.298109,0.129557,0.02127,-0.186278,-0.049631
2.22,0,1.998744,2,-0.520996,2,1.986797,2,2.009718,2,30.442428,2,1.988967,2,2.001104,2,0.192079,0.298432,0.128912,0.021593,-0.185633,-0.049631
2.23,0,2.002946,2,-0.519643,2,1.999176,2,1.990699,2,30.360832,2,1.986638,2,1.987169,2,0.192401,0.297787,0.128912,0.022237,-0.185311,-0.049631
2.24,0,2.002946,2,-0.515583,2,2.027028,2,2.044587,2,30.30149,2,2.023902,2,2.034549,2,0.192724,0.298109,0.130201,0.022237,-0.185311,-0.048664
2.25,0,2.001545,2,-0.522349,2,1.96204,2,2.000208,2,30.326216,2,1.998283,2,1.976021,2,0.192724,0.297143,0.129234,0.022237,-0.184667,-0.049631
2.26,0,1.997343,2,-0.51423,2,2.039407,2,1.924131,2,30.36825,2,1.988967,2,2.040123,2,0.192079,0.298432,0.129879,0.021593,-0.185633,-0.047697
2.27,0,1.998744,2,-0.519643,2,1.992987,2,2.025567,2,30.383086,2,2.007599,2,2.012252,2,0.192724,0.298109,0.130201,0.021915,-0.184989,-0.048664
2.28,0,2.004346,2,-0.529115,2,1.952755,2,1.997038,2,30.328688,2,1.979651,2,2.006678,2,0.193046,0.297465,0.129234,0.021915,-0.185633,-0.049309
2.29,0,2.000144,2,-0.515583,2,2.014649,2,2.044587,2,30.373195,2,2.019244,2,2.04291,2,0.193046,0.298432,0.130201,0.021593,-0.184344,-0.05092
2.3,0,1.988939,2,-0.519643,2,1.971324,2,2.000208,2,30.321271,2,1.984309,2,2.006678,2,0.192401,0.298432,0.129879,0.021915,-0.185633,-0.049631
2.31,0,2.001545,2,-0.51829,2,2.048691,2,1.93998,2,30.249565,2,2.000612,2,1.942576,2,0.193046,0.297465,0.129879,0.021915,-0.185633,-0.049631
2.32,0,2.000144,2,-0.516936,2,1.996081,2,2.016058,2,30.284182,2,2.000612,2,2.026188,2,0.193046,0.297787,0.129234,0.022237,-0.184989,-0.048987
2.33,0,1.997343,2,-0.515583,2,1.940377,2,2.000208,2,30.308908,2,1.98198,2,1.989956,2,0.193046,0.297465,0.12859,0.02127,-0.185311,-0.049631
2.34,0,2.000144,2,-0.516936,2,2.023934,2,2.047757,2,30.217421,2,2.016915,2,2.034549,2,0.192724,0.297787,0.128912,0.022237,-0.185311,-0.049631
2.35,0,2.01275,2,-0.522349,2,1.952755,2,2.003378,2,30.276764,2,1.991296,2,1.992743,2,0.192079,0.297787,0.12859,0.021593,-0.185311,-0.049953
2.36,0,1.997343,2,-0.516936,2,2.039407,2,1.94632,2,30.316325,2,1.972664,2,1.945363,2,0.192724,0.298109,0.128912,0.021593,-0.184989,-0.049953
2.37,0,2.008548,2,-0.51829,2,1.992987,2,2.016058,2,30.274291,2,1.995954,2,2.0234,2,0.191757,0.297143,0.129234,0.02127,-0.185956,-0.049309
2.38,0,2.01275,2,-0.515583,2,1.943471,2,2.009718,2,30.202586,2,1.98198,2,2.015039,2,0.192079,0.297787,0.129234,0.020626,-0.185633,-0.049631
2.39,0,2.000144,2,-0.515583,2,2.017744,2,2.054097,2,30.247093,2,2.023902,2,2.054058,2,0.191757,0.297143,0.128912,0.021593,-0.185956,-0.049631
2.4,0,1.995942,2,-0.515583,2,1.983702,2,2.016058,2,30.197641,2,1.991296,2,2.001104,2,0.192401,0.297143,0.128912,0.020948,-0.186278,-0.049631
2.41,0,1.99034,2,-0.51829,2,1.931093,2,1.93047,2,30.261928,2,1.984309,2,1.931428,2,0.192079,0.296176,0.128912,0.021915,-0.186278,-0.049309
2.42,0,1.998744,2,-0.511523,2,1.996081,2,2.038247,2,30.214949,2,2.002941,2,2.026188,2,0.191757,0.297465,0.128268,0.020948,-0.185633,-0.049953
2.43,0,2.000144,2,-0.515583,2,1.949661,2,2.009718,2,30.150661,2,1.970335,2,2.001104,2,0.192724,0.29682,0.128912,0.020626,-0.184989,-0.049953
2.44,0,1.998744,2,-0.515583,2,2.023934,2,2.057267,2,30.207531,2,2.023902,2,2.051271,2,0.191112,0.29682,0.127945,0.02127,-0.1866,-0.050598
2.45,0,2.000144,2,-0.51829,2,1.971324,2,2.012888,2,30.145716,2,1.979651,2,2.015039,2,0.191434,0.29682,0.12859,0.021593,-0.184667,-0.049953
2.46,0,1.99174,2,-0.515583,2,2.045596,2,1.93047,2,30.247093,2,1.928413,2,1.984382,2,0.191434,0.296498,0.127301,0.02127,-0.185633,-0.048342
2.47,0,1.980535,2,-0.51829,2,2.005365,2,2.012888,2,30.291599,2,1.991296,2,2.020613,2,0.191112,0.294564,0.127623,0.020948,-0.186278,-0.049631
2.48,0,1.99034,2,-0.520996,2,2.082733,2,1.993868,2,30.222367,2,1.988967,2,2.009465,2,0.191434,0.296498,0.127623,0.02127,-0.185956,-0.050276
2.49,0,1.986138,2,-0.515583,2,1.977513,2,2.047757,2,30.306435,2,2.019244,2,2.045697,2,0.191757,0.297465,0.12859,0.020948,-0.185311,-0.049631
2.5,0,1.987538,2,-0.520996,2,2.048691,2,2.003378,2,30.35836,2,1.984309,2,1.998317,2,0.191757,0.296498,0.127301,0.020626,-0.185956,-0.049309
2.51,0,1.972131,2,-0.515583,2,1.943471,2,1.962169,2,30.580894,2,1.907452,2,1.897983,2,0.191434,0.296176,0.129234,0.02127,-0.185311,-0.049309
2.52,0,1.963727,2,-0.520996,2,2.027028,2,1.987529,2,30.842989,2,1.979651,2,2.001104,2,0.19079,0.295853,0.12859,0.021593,-0.184667,-0.048987
2.53,0,1.967929,2,-0.523702,2,1.977513,2,1.965339,2,30.706996,2,1.965677,2,1.962085,2,0.192079,0.295531,0.12859,0.021593,-0.184022,-0.047697
2.54,0,1.967929,2,-0.515583,2,2.057975,2,2.016058,2,30.595729,2,2.00527,2,2.020613,2,0.191112,0.296176,0.128268,0.021593,-0.184344,-0.049631
2.55,0,1.974932,2,-0.522349,2,1.996081,2,1.974849,2,30.50177,2,1.979651,2,2.045697,2,0.19079,0.295853,0.128912,0.02127,-0.184989,-0.049309
2.56,0,1.979134,2,-0.519643,2,2.079638,2,2.044587,2,30.516606,2,1.926084,2,2.020613,2,0.192401,0.295531,0.12859,0.021915,-0.184667,-0.049309
2.57,0,1.977734,2,-0.51829,2,2.017744,2,1.993868,2,30.528969,2,1.993625,2,2.051271,2,0.191434,0.296176,0.128268,0.022237,-0.184667,-0.049631
2.58,0,1.972131,2,-0.508817,2,2.00846,2,1.978019,2,30.613038,2,1.95869,2,2.020613,2,0.191434,0.297143,0.128912,0.021593,-0.184667,-0.049309
2.59,0,1.977734,2,-0.51829,2,2.048691,2,2.035077,2,30.519079,2,2.012257,2,2.020613,2,0.191434,0.296498,0.12859,0.021915,-0.184989,-0.049953
2.6,0,1.966528,2,-0.51829,2,1.980608,2,1.987529,2,30.48199,2,1.977322,2,2.0234,2,0.192079,0.296176,0.128268,0.021593,-0.184667,-0.049631
2.61,0,1.96933,2,-0.51423,2,2.070354,2,1.911451,2,30.617983,2,1.961019,2,1.99553,2,0.191112,0.29682,0.127945,0.021915,-0.184667,-0.049953
2.62,0,1.981936,2,-0.51829,2,2.011555,2,2.003378,2,30.494353,2,1.986638,2,2.026188,2,0.192079,0.298109,0.129234,0.021593,-0.184667,-0.05092
2.63,0,1.981936,2,-0.515583,2,1.958945,2,1.990699,2,30.432538,2,1.984309,2,2.001104,2,0.191434,0.296176,0.128268,0.021915,-0.185633,-0.049953
2.64,0,2.002946,2,-0.515583,2,2.045596,2,2.035077,2,30.504243,2,2.016915,2,2.054058,2,0.191434,0.297143,0.129879,0.022237,-0.184989,-0.049631
2.65,0,2.036562,2,-0.516936,2,1.992987,2,1.987529,2,30.55864,2,1.98198,2,2.012252,2,0.191112,0.297465,0.12859,0.022237,-0.184989,-0.05092
2.66,0,2.042164,2,-0.519643,2,2.064165,2,1.920961,2,30.457264,2,1.907452,2,1.923067,2,0.191757,0.296176,0.12859,0.022237,-0.185956,-0.05092
2.67,0,2.040764,2,-0.516936,2,2.00846,2,2.009718,2,30.511661,2,1.991296,2,1.850603,2,0.191434,0.296498,0.129234,0.021593,-0.184667,-0.049631
2.68,0,2.036562,2,-0.519643,2,1.915619,2,1.993868,2,30.563585,2,1.98198,2,1.928641,2,0.192724,0.296498,0.129234,0.021593,-0.184989,-0.049631
2.69,0,2.029558,2,-0.512877,2,2.039407,2,2.028737,2,30.600675,2,2.021573,2,1.967659,2,0.191757,0.29682,0.12859,0.021915,-0.184989,-0.050598
2.7,0,2.022555,2,-0.51829,2,1.983702,2,1.978019,2,30.655072,2,1.979651,2,1.937002,2,0.191757,0.29682,0.127301,0.020948,-0.185311,-0.050598
2.71,0,2.025356,2,-0.516936,2,2.064165,2,1.993868,2,30.533914,2,1.98198,2,1.987169,2,0.192079,0.296498,0.127945,0.020304,-0.185311,-0.049953
2.72,0,2.021154,2,-0.525056,2,2.011555,2,1.997038,2,30.60562,2,2.00527,2,1.959298,2,0.192079,0.29682,0.128268,0.021593,-0.185633,-0.050276
2.73,0,2.019754,2,-0.519643,2,1.980608,2,1.968509,2,30.561113,2,1.961019,2,1.94815,2,0.191757,0.296176,0.12859,0.021915,-0.184344,-0.049631
2.74,0,2.016952,2,-0.515583,2,2.039407,2,2.025567,2,30.61551,2,2.014586,2,1.992743,2,0.191757,0.296176,0.127623,0.020948,-0.184667,-0.050598
2.75,0,2.014151,2,-0.51829,2,2.002271,2,1.978019,2,30.543805,2,1.979651,2,1.950937,2,0.191757,0.296176,0.127623,0.020948,-0.185311,-0.049631
2.76,0,2.014151,2,-0.515583,2,1.931093,2,2.016058,2,30.595729,2,1.926084,2,1.903557,2,0.191434,0.295853,0.128268,0.020948,-0.184989,-0.048987
2.77,0,2.01275,2,-0.511523,2,2.005365,2,1.993868,2,30.610565,2,1.991296,2,1.981595,2,0.192079,0.296176,0.127623,0.021593,-0.184667,-0.049953
2.78,0,2.01275,2,-0.515583,2,1.977513,2,1.968509,2,30.645181,2,1.965677,2,1.928641,2,0.191757,0.295853,0.127623,0.020626,-0.183055,-0.050598
2.79,0,2.015552,2,-0.516936,2,2.039407,2,2.022398,2,30.68227,2,2.00527,2,1.992743,2,0.191434,0.295531,0.127945,0.020626,-0.184989,-0.050276
2.8,0,2.005747,2,-0.527762,2,1.983702,2,1.990699,2,30.583366,2,1.974993,2,1.970446,2,0.191757,0.295853,0.127301,0.02127,-0.184667,-0.049953
2.81,0,2.01135,2,-0.511523,2,2.057975,2,1.917791,2,30.632818,2,1.921426,2,1.892409,2,0.192724,0.295209,0.126978,0.021915,-0.1837,-0.049631
2.82,0,2.007148,2,-0.515583,2,2.011555,2,2.000208,2,30.595729,2,1.993625,2,1.973234,2,0.191757,0.295531,0.127945,0.02127,-0.184022,-0.048342
2.83,0,2.01135,2,-0.51829,2,1.965134,2,1.981189,2,30.506716,2,1.974993,2,1.959298,2,0.191112,0.29682,0.128912,0.021593,-0.184022,-0.048987
2.84,0,2.009949,2,-0.511523,2,2.027028,2,2.028737,2,30.610565,2,2.012257,2,1.99553,2,0.191112,0.296498,0.127623,0.021593,-0.1837,-0.048987
2.85,0,1.997343,2,-0.520996,2,1.989892,2,1.974849,2,30.642709,2,1.98198,2,1.956511,2,0.192724,0.296176,0.12859,0.021915,-0.183055,-0.048664
2.86,0,2.01135,2,-0.512877,2,2.051786,2,1.905111,2,30.593257,2,1.930742,2,1.989956,2,0.192079,0.296498,0.127945,0.021593,-0.1837,-0.048987
2.87,0,2.005747,2,-0.51423,2,1.989892,2,1.997038,2,30.620455,2,1.995954,2,1.984382,2,0.191434,0.297143,0.12859,0.02256,-0.1837,-0.049309
2.88,0,2.004346,2,-0.51829,2,1.95585,2,1.990699,2,30.669907,2,1.961019,2,1.950937,2,0.192079,0.296176,0.128268,0.021915,-0.184344,-0.048664
2.89,0,2.001545,2,-0.512877,2,2.033218,2,2.028737,2,30.721832,2,2.007599,2,2.001104,2,0.191757,0.296176,0.128268,0.02256,-0.183055,-0.048664
2.9,0,1.997343,2,-0.519643,2,1.968229,2,1.978019,2,30.744085,2,1.968006,2,1.976021,2,0.192079,0.29682,0.128268,0.020948,-0.184344,-0.048342
2.91,0,1.998744,2,-0.523702,2,2.048691,2,1.917791,2,30.791065,2,1.900465,2,1.906344,2,0.192724,0.29682,0.128912,0.02256,-0.183055,-0.048987
2.92,0,1.995942,2,-0.516936,2,1.992987,2,1.993868,2,30.830626,2,1.986638,2,1.984382,2,0.192401,0.296498,0.127945,0.022237,-0.184989,-0.049631
2.93,0,1.988939,2,-0.519643,2,1.946566,2,1.968509,2,30.954257,2,1.951703,2,1.94815,2,0.193046,0.296176,0.129234,0.021915,-0.1837,-0.049309
2.94,0,1.998744,2,-0.511523,2,2.011555,2,2.009718,2,30.803428,2,2.000612,2,1.99553,2,0.192401,0.297787,0.128912,0.022237,-0.184022,-0.049953
2.95,0,2.001545,2,-0.520996,2,1.968229,2,1.962169,2,30.85288,2,1.974993,2,1.956511,2,0.192724,0.298109,0.12859,0.022237,-0.1837,-0.048987
2.96,0,2.001545,2,-0.508817,2,2.045596,2,2.022398,2,30.823209,2,1.916768,2,1.867325,2,0.191757,0.296498,0.127301,0.020626,-0.184667,-0.049953
2.97,0,1.993141,2,-0.520996,2,1.983702,2,1.984359,2,30.850407,2,1.974993,2,1.976021,2,0.192401,0.29682,0.128268,0.021593,-0.1837,-0.049953
2.98,0,1.99174,2,-0.519643,2,1.974418,2,1.962169,2,30.904804,2,1.977322,2,1.959298,2,0.192724,0.29682,0.129234,0.021915,-0.1837,-0.049953
2.99,0,1.99174,2,-0.51423,2,2.033218,2,2.003378,2,30.825681,2,2.00527,2,2.009465,2,0.192079,0.29682,0.127945,0.02127,-0.184022,-0.050598
3,0,1.993141,2,-0.51829,2,1.968229,2,1.974849,2,30.842989,2,1.98198,2,1.970446,2,0.191757,0.297465,0.128268,0.020626,-0.185311,-0.050276
3.01,0,1.987538,2,-0.512877,2,2.011555,2,2.047757,2,30.830626,2,1.923755,2,1.870113,2,0.192724,0.297465,0.128268,0.021915,-0.184344,-0.050276
3.02,0,1.981936,2,-0.515583,2,1.980608,2,2.057267,2,30.872661,2,1.979651,2,1.984382,2,0.192724,0.297787,0.127623,0.021915,-0.184344,-0.049631
3.03,0,1.984737,2,-0.519643,2,1.949661,2,2.028737,2,30.932003,2,1.95869,2,1.950937,2,0.191757,0.295853,0.127945,0.020626,-0.185633,-0.049953
3.04,0,1.981936,2,-0.516936,2,2.002271,2,2.088966,2,30.892441,2,2.000612,2,2.006678,2,0.192401,0.296176,0.12859,0.020304,-0.185311,-0.050276
3.05,0,1.984737,2,-0.515583,2,1.95585,2,2.057267,2,30.912222,2,1.970335,2,1.981595,2,0.191434,0.297143,0.126978,0.020626,-0.184344,-0.050598
3.06,0,1.986138,2,-0.520996,2,2.033218,2,1.984359,2,30.850407,2,1.921426,2,1.8729,2,0.192079,0.297143,0.127945,0.020626,-0.185311,-0.049953
3.07,0,1.99174,2,-0.515583,2,1.974418,2,2.079456,2,30.79601,2,1.991296,2,1.992743,2,0.193368,0.29682,0.127301,0.022237,-0.185311,-0.049631
3.08,0,1.979134,2,-0.519643,2,1.958945,2,2.047757,2,30.894914,2,1.963348,2,1.970446,2,0.192079,0.297143,0.128268,0.021593,-0.184344,-0.049309
